"","TurnSeq","Speaker","Utterance","IUSeq"
"1898",1002,"M:"," (.) 有 一 個 果汁 呀",1898
"1899",1002,"M:"," (.) 然後 他 會 來 倒 飲料 給 你 這 樣子",1899
"1900",1003,"F:"," [2喔 一定 要 一 盤2]",1900
"1901",1004,"M:"," (.) [然後 突然] 就 變成 是",1901
"1902",1005,"F:"," [一定 要 一 個 <L3 set L3> 這 樣子]",1902
"1903",1006,"M:"," (.) 可能 給 你 一 杯 飲料",1903
"1904",1006,"M:"," (.) 跟 一 杯 水 或是 一 杯 飲料 再 外加",1904
"1905",1006,"M:"," (.) 一 個 三明治 因為 那 個 三明治",1905
"1906",1006,"M:"," (.) 大概 這 樣子 耶",1906
"1907",1006,"M:"," (...) 然後 旅客 就 不 能 接受",1907
"1908",1006,"M:"," (.) 然後 就 開始 大罵",1908
"1909",1006,"M:"," (.) 然後 你 知道",1909
"1910",1006,"M:"," (.) 台灣 的 記者 就是 很 喜歡",1910
"1911",1006,"M:"," (.) 問 A 公司 以後 去 問 B 公司 呀",1911
"1912",1006,"M:"," (...) 結果 我們 家 那 個",1912
"1913",1006,"M:"," (.) 你 知道 台灣 那 個 第二 家 那 個",1913
"1914",1006,"M:"," (.) 綠色 那 一家",1914
"1915",1007,"F:"," (.) 嗯",1915
"1916",1008,"M:"," (.) 我們 都 叫 他 綠地球 嘛",1916
"1917",1009,"F:"," (.) @@",1917
"1918",1010,"M:"," (.) 綠地球 就 說",1918
"1919",1010,"M:"," (.) 他 就是 他 的 那 個 新 聞",1919
"1920",1010,"M:"," (.) 最後 一 句 就 說 什麼",1920
"1921",1010,"M:"," (.) 呃",1921
"1922",1010,"M:"," (.) 兩",1922
"1923",1010,"M:"," (.) 類似 就是 說 什麼",1923
"1924",1010,"M:"," (.) 本 公司 所有 航線 都 提供 熱食 服務",1924
"1925",1011,"F:"," (.) 喔 [嗆 你們 就 對 了]",1925
"1926",1012,"M:"," [都 提供 熱食 餐飲]",1926
"1927",1012,"M:"," (.) 就是",1927
"1928",1012,"M:"," (...) 超 誇張",1928
"1929",1012,"M:"," (.) 然後",1929
"1930",1012,"M:"," (.) 然後 因為 後來 我 知道",1930
"1931",1012,"M:"," (.) 後來",1931
"1932",1012,"M:"," (.) 我 隔 幾 個 月",1932
"1933",1012,"M:"," (.) 他們 加 開",1933
"1934",1012,"M:"," (...) 綠 地球 開 沖繩 的 航線",1934
"1935",1012,"M:"," (.) 因為 以前 沖繩 只有 [2華航2]",1935
"1936",1013,"F:"," [2喔2] 是 喔",1936
"1937",1014,"M:"," (.) 因為 他們 飛機 比 我們",1937
"1938",1014,"M:"," (.) 起飛 時間 比 我們 早 所以 他們 去 的 時間 比 我們 好",1938
"1939",1014,"M:"," (...) 因為 我 記 得 我們 家 沖繩 好像 早上 是",1939
"1940",1014,"M:"," (.) 八點 還 [九點 吧]",1940
"1941",1015,"F:"," [真 的] 你們 的 時間 都 很 奇怪 耶",1941
"1942",1015,"F:"," (.) @@ [2@=2]",1942
"1943",1016,"M:"," [2其實 我們2] 的 時間 都 是",1943
"1944",1016,"M:"," (...) 去",1944
"1945",1016,"M:"," (.) 去 比較 晚 一點點",1945
"1946",1016,"M:"," (.) 可是 我們 回來 的 時間 我們 都 是 我們 都 可以 讓 旅客 早去 晚回",1946
"1947",1017,"F:"," (...) 喔",1947
"1948",1018,"M:"," (.) 可是 長榮 通常 他們 的 班機 都 是 早去 早回",1948
"1949",1019,"F:"," (...) 喔",1949
"1950",1020,"M:"," (.) 就是 可能 我們 搶 到 的 時段 比較 好",1950
"1951",1020,"M:"," (.) 反正 <L3 anyway L3> 就是 他",1951
"1952",1020,"M:"," (...) 我 那次 是 坐 他們 六 點",1952
"1953",1020,"M:"," (.) 好像 六點 五十 的 班機 去 沖繩",1953
"1954",1021,"F:"," (.) 嗯",1954
"1955",1022,"M:"," (.) 然後",1955
"1956",1022,"M:"," (.) 我 到 飛機 上 他 給 我 的 餐",1956
"1957",1022,"M:"," (.) 他 就 給 我 一 個 冰 的",1957
"1958",1022,"M:"," (.) 冰 的 <L3 bagel L3> 夾",1958
"1959",1022,"M:"," (.) <L3 bagel L3> [裡面 夾 火腿]",1959
"1960",1022,"M:"," (.) 跟 那 個",1960
"1961",1022,"M:"," (.) <L3 cheese L3>",1961
"1962",1023,"F:"," [ha]",1962
"1963",1024,"F:"," (.) @@@ 你 把 它",1963
"1964",1024,"F:"," (.) [2你 就 把 他 拍2]",1964
"1965",1025,"M:"," [2跟 一 瓶2]",1965
"1966",1025,"M:"," (.) 跟 一 包 鋁箔包 飲料",1966
"1967",1025,"M:"," (.) 我 想 說",1967
"1968",1026,"F:"," (.) 把 他 拍起來 說",1968
"1969",1026,"F:"," (.) 哪裡 是 熱食",1969
"1970",1027,"M:"," (.) 對 呀",1970
"1971",1027,"M:"," (.) 我 想 說",1971
"1972",1027,"M:"," (.) 你",1972
"1973",1027,"M:"," (.) 之前 那 個 新聞 是 怎樣",1973
"1974",1028,"F:"," (.) @@",1974
"1975",1029,"M:"," (.) 你 在 騙人 嗎",1975
"1976",1029,"M:"," (...) 然後 人們 就 真的 照 吃",1976
"1977",1029,"M:"," (.) 然後 我 想 說 [你們 這些 人 真的 很]",1977
"1978",1029,"M:"," (.) 我 跟 你 講 台灣 旅客 真的 很 大小眼",1978
"1979",1029,"M:"," (.) 什麼 事情",1979
"1980",1029,"M:"," (.) 什麼 事情 綠地球 做 就 可以",1980
"1981",1029,"M:"," (.) 小梅花 做 就 不行",1981
"1982",1030,"F:"," [@@@]",1982
"1983",1031,"F:"," (.) 大家 對 你們 比較 嚴格 一 點 啦",1983
"1984",1032,"M:"," (.) 我 覺得 啦",1984
"1985",1032,"M:"," (.) 畢竟 之前 有人 發生 過 事情",1985
"1986",1033,"F:"," (...) 喔",1986
"1987",1034,"M:"," (.) 我 覺得 大家 就是",1987
"1988",1034,"M:"," (.) 會 對 我們 比 較",1988
"1989",1035,"F:"," (.) 比較 嚴厲 一 點",1989
"1990",1036,"M:"," (.) 嚴厲 一 點",1990
"1991",1037,"F:"," (.) 想 說 再 不 嚴厲 你們 再 這樣 散漫 下去 怎麼 行",1991
"1992",1037,"F:"," (...) [@@@]",1992
"1993",1038,"M:"," [而且 你 就 會]",1993
"1994",1039,"F:"," (.) [2好 慘 喔2]",1994
"1995",1040,"M:"," [2有 時候 就 覺得2]",1995
"1996",1041,"F:"," (...) 可是 你 會 想要 轉 去 就 轉 去 綠地球 嗎",1996
"1997",1042,"M:"," (.) 不 會",1997
"1998",1043,"F:"," (.) 為 什麼 呀",1998
"1999",1043,"F:"," (...) 綠色 的 制服 不 好看 的 意思 嗎",1999
"2000",1044,"M:"," (...) 也 不是 耶",2000
"2001",1044,"M:"," (.) 我 就 覺得 他們",2001
"2002",1044,"M:"," (.) TSK",2002
"2003",1044,"M:"," (.) 他們 公司 有 他們 公司 累 的 地方 啦",2003
"2004",1045,"F:"," (.) 嗯哼",2004
"2005",1046,"M:"," (...) 我們 公司 有",2005
"2006",1046,"M:"," (.) 當然 我們 公司 當然 有 我們 公司 累 的 地方 但是 就",2006
"2007",1046,"M:"," (.) 沒有 想要 過 去",2007
"2008",1047,"F:"," (.) [所以 航空",2008
"2009",1047,"F:"," (.) 航空 業 你 就 只 想要 在 那裡",2009
"2010",1047,"F:"," (.) 喔 真的 喔]",2010
"2011",1048,"M:"," [欸",2011
"2012",1048,"M:"," (.) 我 哥 在",2012
"2013",1048,"M:"," (.) 我 哥 在 那邊 耶 我 哥",2013
"2014",1048,"M:"," (.) 在 那 邊]",2014
"2015",1049,"F:"," (.) 喔 真的 喔",2015
"2016",1050,"M:"," (.) 對 對 對 對 對",2016
"2017",1051,"F:"," (...) 兩 兄弟 都 做 航空 業",2017
"2018",1052,"M:"," (.) 對 呀",2018
"2019",1052,"M:"," (.) 都 每天 一天 到晚 飛來 飛去 的",2019
"2020",1053,"F:"," (.) 對 呀",2020
"2021",1053,"F:"," (.) 應該 見 不 到 面 吧 @@",2021
"2022",1053,"F:"," (.) 就 某個 人 上 早班 [某個 人 上 晚班]",2022
"2023",1054,"M:"," [我 今天 下班 我 今天] 下班 我 哥 還 叫 我 去 找 他",2023
"2024",1055,"F:"," (...) 你 說 機場 裡面 喔",2024
"2025",1056,"M:"," (.) 對 因為 他 剛 從 曼谷 回來",2025
"2026",1057,"F:"," (.) @@",2026
"2027",1057,"F:"," (...) 你 哥 是 空服員 嗎 還 是 那 個",2027
"2028",1058,"M:"," (.) 沒有 我 哥 是 我 哥 也 是 地勤",2028
"2029",1059,"F:"," (.) 喔",2029
"2030",1060,"M:"," (.) 他 剛 從 曼谷 回來 就 帶",2030
"2031",1060,"M:"," (.) 就 買 了 一 大 包 東西 然後 叫 我 帶 回家",2031
"2032",1060,"M:"," (...) 可是 我 為什麼 要 幫 你 [帶 回家 呀]",2032
"2033",1060,"M:"," (...) 我 還 要",2033
"2034",1060,"M:"," (.) 我 還 要 從",2034
"2035",1060,"M:"," (.) 我 還 要 從 機場",2035
"2036",1060,"M:"," (.) 帶 回 台北 耶",2036
"2037",1061,"F:"," [然後 他 就 去 上班 嗎]",2037
"2038",1062,"F:"," (.) [2他 也 是 呀2]",2038
"2039",1063,"M:"," [2因為 我 哥2] 住 南崁",2039
"2040",1064,"F:"," (.) 喔",2040
"2041",1065,"M:"," (.) 但是 我 哥 就 不 太",2041
"2042",1065,"M:"," (.) 不 太 愛 回家",2042
"2043",1066,"F:"," (...) 喔",2043
"2044",1066,"F:"," (...) 所以 你 不 想要 跟 他 一起 住 就 對 了",2044
"2045",1067,"M:"," (.) 是 他 不 想 跟 我 一起 住 吧",2045
"2046",1068,"F:"," (.) 他 跟 你 一起 住 表示 他 要 住 台北 耶",2046
"2047",1069,"M:"," (...) 沒有 呀 他 之前",2047
"2048",1069,"M:"," (...) 很多 人 比如 說",2048
"2049",1069,"M:"," (.) 因為 我們 公",2049
"2050",1069,"M:"," (.) 我 後來 發現 航空 業 就是 這樣",2050
"2051",1069,"M:"," (.) 很多 那種 兄弟 姊妹 如果 其中 一 個 在 航空 在 航空 業 工作 他 可能 [就 去]",2051
"2052",1070,"F:"," [另外 一 個 就 會]",2052
"2053",1071,"M:"," (.) 另外 一 個 就 會 在 航空 [2業 工作2]",2053
"2054",1072,"F:"," [2喔2]",2054
"2055",1073,"M:"," (.) 可是 我 哥 很",2055
"2056",1073,"M:"," (.) 通常 他們 可能 這樣 就 會 比如 說",2056
"2057",1073,"M:"," (...) 家人 一起 租 個 房子 呀",2057
"2058",1073,"M:"," (.) 或是 爸媽 會 買 的 房子 給 他們 兩 個 一起 住",2058
"2059",1073,"M:"," (.) 然後 我 爸媽 後來 是 有 買 一 個 房子",2059
"2060",1073,"M:"," (.) 在 南崁",2060
"2061",1074,"F:"," (.) 喔",2061
"2062",1074,"F:"," (.) [然後 住 那裡]",2062
"2063",1075,"M:"," [然後 三 房]",2063
"2064",1075,"M:"," (.) 就 三個 房",2064
"2065",1075,"M:"," (.) 三 房 兩 廳 嘛",2065
"2066",1075,"M:"," (.) 然後 我 哥",2066
"2067",1075,"M:"," (.) 我 哥 一 間",2067
"2068",1075,"M:"," (.) 然後",2068
"2069",1075,"M:"," (.) 後來 是 說 因為 他們 要",2069
"2070",1075,"M:"," (.) 現 現在 那種 大樓 的 管理 費 不 都 很 貴 嗎",2070
"2071",1075,"M:"," (.) 一個 月 都 要 三四 千 以上",2071
"2072",1076,"F:"," (.) 嗯",2072
"2073",1077,"M:"," (.) 然後 我 哥 就 說",2073
"2074",1077,"M:"," (.) 那 他 有 一 間 他 同事",2074
"2075",1077,"M:"," (.) 想 租",2075
"2076",1078,"F:"," (.) 嗯",2076
"2077",1079,"M:"," (.) 然後",2077
"2078",1079,"M:"," (.) 我 爸媽 就 說 那 有 一 間 留 給 我",2078
"2079",1080,"F:"," (.) 嗯",2079
"2080",1081,"M:"," (.) 因為 我 有 時候 晚班 太 晚 下班 的 話 我 可以 直接 在 他 那邊 休息 就 不用 回 台北",2080
"2081",1082,"F:"," (.) 嗯",2081
"2082",1083,"M:"," (.) 結果 呢",2082
"2083",1083,"M:"," (.) 我 哥 他 竟然 把 兩 間 都 租 [出去 了]",2083
"2084",1084,"F:"," [@@@]",2084
"2085",1085,"M:"," (.) 而且 呢",2085
"2086",1085,"M:"," (.) 你 知道 嗎",2086
"2087",1085,"M:"," (.) 他 是 租 出去 了 以後 他 才 跟 我 講 說",2087
"2088",1085,"M:"," (...) 他 跟 我 媽 講",2088
"2089",1085,"M:"," (.) 說 他 那 間 要 租 出去",2089
"2090",1085,"M:"," (.) 結果",2090
"2091",1085,"M:"," (.) 我 媽 就 說",2091
"2092",1085,"M:"," (...) 那 間 因為 那 是 你 弟 的 房間 你 要 問 他",2092
"2093",1086,"F:"," (.) 嗯",2093
"2094",1087,"M:"," (.) 然後 他 就 在 某 一天 我 很 忙 的 時候 打電話 給 我",2094
"2095",1088,"F:"," (.) 嗯",2095
"2096",1089,"M:"," (.) 他 問 我 說 可 不可以 [2租 出去2]",2096
"2097",1090,"F:"," [2@@@=2]",2097
"2098",1091,"M:"," (...) 我 就 說",2098
"2099",1092,"F:"," (.) @@",2099
"2100",1093,"M:"," (...) 我 現在 在 上班",2100
"2101",1094,"F:"," (.) 嗯",2101
"2102",1095,"M:"," (.) 然後 你 突然 問 我 可不可以 租 出去 我 當然 是 說",2102
"2103",1095,"M:"," (.) 嗯 好 呀 好 呀 隨便 你 反正 這 是 你 住 在 那邊 我 也 很 少 去",2103
"2104",1096,"F:"," (.) 嗯",2104
"2105",1097,"M:"," (.) 然後 我 事後 就 越 想 越 不 對",2105
"2106",1097,"M:"," (.) 越 想 越 不 對勁",2106
"2107",1098,"F:"," (.) 嗯 嗯 嗯",2107
"2108",1099,"M:"," (.) 不是 我",2108
"2109",1099,"M:"," (.) 不是 我 的 房間 嗎",2109
"2110",1100,"F:"," (.) 嗯 嗯 嗯 嗯 嗯",2110
"2111",1101,"M:"," (.) 你 今天",2111
"2112",1101,"M:"," (.) 我 今天 把 你 的 房間 租 出去",2112
"2113",1101,"M:"," (...) 你 不用 先 [徵求 我 的 同意 嗎]",2113
"2114",1102,"F:"," [@@@]",2114
"2115",1103,"M:"," (.) 你 就是",2115
"2116",1103,"M:"," (...) 先斬後[2奏 啦2]",2116
"2117",1104,"F:"," [2對 呀2]",2117
"2118",1105,"M:"," (.) 算 了",2118
"2119",1105,"M:"," (.) 懶得 跟 他 計較 了",2119
"2120",1106,"F:"," (.) 所以 你 現在",2120
"2121",1106,"F:"," (.) 你 那邊 也 沒有 房間 可以 住 了",2121
"2122",1107,"M:"," (.) 就是 我 去 他 家 要 睡 他 房間 呀",2122
"2123",1108,"F:"," (.) 喔",2123
"2124",1109,"M:"," (.) 因為 他 是 一 個",2124
"2125",1109,"M:"," (.) 大 雙人 床",2125
"2126",1110,"F:"," (.) 好 吧",2126
"2127",1111,"M:"," (.) TSK 可是",2127
"2128",1111,"M:"," (.) 就是 會 被 他 影響 到 呀",2128
"2129",1111,"M:"," (...) 因為 我們 兩 個 有 時候 班型 不 一樣 呀",2129
"2130",1112,"F:"," (...) 所以 時間 不 一樣",2130
"2131",1113,"M:"," (.) 不 一定",2131
"2132",1113,"M:"," (.) 有 時候 可能 我 早 他 晚",2132
"2133",1113,"M:"," (.) 然後 我 晚 他 早",2133
"2134",1113,"M:"," (...) 而且 他們",2134
"2135",1113,"M:"," (.) 我們 公司",2135
"2136",1113,"M:"," (.) 就是 我們 這種 早班 一定 都 要 很 早起 都 那種 凌晨 三四點 就要 起來 的 那種",2136
"2137",1114,"F:"," (.) 嗯",2137
"2138",1114,"F:"," (...) 你 怎麼 起 得 來",2138
"2139",1115,"M:"," (...) 我 以前 在",2139
"2140",1115,"M:"," (.) 我 以前 在 櫃檯 的 時候 起 得 來 耶",2140
"2141",1115,"M:"," (.) 因為 以前 我們 最 早 一 班 是 五點 就要",2141
"2142",1115,"M:"," (.) 機場 就要 開 櫃檯",2142
"2143",1116,"F:"," (.) 喔",2143
"2144",1117,"M:"," (.) 然後",2144
"2145",1117,"M:"," (.) 因為 五點鐘 以前 有 大 夜班 的 人 在 嘛",2145
"2146",1118,"F:"," (.) 喔",2146
"2147",1119,"M:"," (.) 然後",2147
"2148",1119,"M:"," (.) 五點鐘 機場 開 櫃檯 那 我們 一定 要",2148
"2149",1119,"M:"," (.) 我們 就要 搭",2149
"2150",1119,"M:"," (.) 台北 出發 四點 要 搭 交通車 然後",2150
"2151",1119,"M:"," (.) 你 等於 我 等於 三點 我 就要 起床",2151
"2152",1119,"M:"," (.) 三點 半 要 出門",2152
"2153",1120,"F:"," (.) 嗯",2153
"2154",1121,"M:"," (.) 那種 人家 去 夜店 根本 就 [還沒 結束 你 就要] 出來 了",2154
"2155",1122,"F:"," [@@@]",2155
"2156",1122,"F:"," (...) 對 夜店 還 沒有 關門",2156
"2157",1123,"M:"," (.) 以前 我們 的 班表 好像 是 一 個 禮拜 會 有 一天",2157
"2158",1123,"M:"," (...) 一 天 會 這種 班",2158
"2159",1123,"M:"," (.) 還 兩天",2159
"2160",1124,"F:"," (.) 可是 如果",2160
"2161",1124,"F:"," (.) 有 遲到 的 人 怎麼 辦",2161
"2162",1125,"M:"," (...) 遲到 就 會 被",2162
"2163",1125,"M:"," (.) 記 什麼 警告 之類 的 呀",2163
"2164",1125,"M:"," (...) 遲到 的 話 就 會 很 慘",2164
"2165",1125,"M:"," (.) 像 之前 有 一 次 有些 人 他 可能 就是 早上 五點 的 班",2165
"2166",1125,"M:"," (.) 然後 他 突然 那天 請 病假",2166
"2167",1125,"M:"," (.) [因為 有 時候] 女生 會 請 生理假 嘛",2167
"2168",1126,"F:"," [嗯嗯嗯]",2168
"2169",1127,"M:"," (...) 他 請 病假 的 話 你 真的 是",2169
"2170",1127,"M:"," (.) [2比如 說 你",2170
"2171",1127,"M:"," (.) 你 今天 櫃台2]",2171
"2172",1128,"F:"," [2那 你",2172
"2173",1128,"F:"," (.) 你 如果 睡 過頭 怎麼辦2]",2173
"2174",1129,"M:"," (...) 一樣 呀",2174
"2175",1129,"M:"," (.) 就是 你",2175
"2176",1129,"M:"," (.) 比如 說 你 今天",2176
"2177",1129,"M:"," (.) 他 可能 他 排",2177
"2178",1129,"M:"," (.) 因為 我們 的 排班 都 是",2178
"2179",1129,"M:"," (.) 有 看 人力 的",2179
"2180",1130,"F:"," (.) 嗯",2180
"2181",1131,"M:"," (.) 他 可能 說 今天 這 個 櫃台",2181
"2182",1131,"M:"," (.) 他 要 五 個 人",2182
"2183",1131,"M:"," (.) 他 可能 五點鐘 的 時候",2183
"2184",1131,"M:"," (.) 要 有 三個 人 先 開 台",2184
"2185",1131,"M:"," (...) 然後 因為 我們 每 半 小時 會 來 一 個 人",2185
"2186",1131,"M:"," (.) 所以 五點 半 肯定 會 再 來 兩個 人",2186
"2187",1131,"M:"," (.) 六點 會 再 來 三個 人 這樣 這樣",2187
"2188",1131,"M:"," (.) 他 是 這 樣子",2188
"2189",1132,"F:"," (.) 嗯",2189
"2190",1133,"M:"," (.) 然後",2190
"2191",1133,"M:"," (.) 假設 你 五點",2191
"2192",1133,"M:"," (.) 五點",2192
"2193",1133,"M:"," (.) 本來 這 個 櫃台 要 三 個 人",2193
"2194",1133,"M:"," (.) 但是 呢",2194
"2195",1133,"M:"," (.) 有 一 個 人 病假 的 話",2195
"2196",1133,"M:"," (.) 你 是 不是 就 剩 兩個 人",2196
"2197",1133,"M:"," (...) 萬一 又 有 一 個 人 遲到 的 話 你 是 不是 就 剩 一 個 人",2197
"2198",1134,"F:"," (...) 喔",2198
"2199",1135,"M:"," (.) 我 曾經 就 有 一 個 五點鐘",2199
"2200",1135,"M:"," (.) 開 櫃檯 然後 我 一個 人 開 開 到 五點 半",2200
"2201",1136,"F:"," (.) 好 累 喔",2201
"2202",1137,"M:"," (.) 很 累 呀",2202
"2203",1138,"F:"," (.) 就 全部 都 [排 在 你 那邊 呀]",2203
"2204",1139,"M:"," [不是]",2204
"2205",1139,"M:"," (.) 很 恐怖 呀",2205
"2206",1139,"M:"," (.) 然後 他們 也 覺得 很 誇張 呀",2206
"2207",1139,"M:"," (.) [2說 你們 怎麼2] 就 開始 在 那 邊 罵 說",2207
"2208",1140,"F:"," [2對 呀2]",2208
"2209",1141,"M:"," (.) 你們 怎麼 只有 一 個 人 開台 [然後 我 就 什麼 都] 不 知道 因為",2209
"2210",1142,"F:"," [嗯 嗯 嗯]",2210
"2211",1143,"F:"," (.) 對 呀 [2應該 會 被2] 罵 是 另外 兩 個 才 對 呀",2211
"2212",1144,"M:"," [2我 記得2]",2212
"2213",1144,"M:"," (...) 我 有",2213
"2214",1144,"M:"," (.) 我 記得",2214
"2215",1144,"M:"," (...) 五點鐘 來 的 督導",2215
"2216",1144,"M:"," (.) 我們 那 時候",2216
"2217",1144,"M:"," (.) 因為 我 那 時候 還 在 一 航廈 嘛",2217
"2218",1145,"F:"," (.) 嗯",2218
"2219",1146,"M:"," (.) 我們 早班 一 航廈",2219
"2220",1146,"M:"," (...) 會 開",2220
"2221",1146,"M:"," (...) 呃",2221
"2222",1146,"M:"," (.) 八號 櫃台",2222
"2223",1147,"F:"," (.) 不 能 趕快 再",2223
"2224",1147,"F:"," (.) 打電話 叫",2224
"2225",1147,"F:"," (.) 後面 那 個 人",2225
"2226",1147,"F:"," (...) 先 來 嗎",2226
"2227",1147,"F:"," (.) 譬如 說",2227
"2228",1147,"F:"," (.) [五點 半 他 趕快 來 一下]",2228
"2229",1148,"M:"," [他 也 很 困",2229
"2230",1148,"M:"," (.) 他 也 很 困]難 呀",2230
"2231",1148,"M:"," (.) 你 也",2231
"2232",1148,"M:"," (.) 而且 他 半個 小時 你 也 不 可能 他",2232
"2233",1148,"M:"," (.) 叫 他 提早 多 早 到",2233
